S_N,Timestamp,Irradiation_W_m2
18891,0,2025-11-03 18:21:35.286276
18892,0,2025-11-03 18:21:36.316235
18893,0,2025-11-03 18:21:37.346187
18894,0,2025-11-03 18:21:38.371944
18895,0,2025-11-03 18:21:39.397691
18896,0,2025-11-03 18:21:40.427654
18897,0,2025-11-03 18:21:41.457649
18898,0,2025-11-03 18:21:42.487600
18899,0,2025-11-03 18:21:43.517562
18900,0,2025-11-03 18:21:44.547524
18901,0,2025-11-03 18:21:45.577481
18902,0,2025-11-03 18:21:46.603239
18903,0,2025-11-03 18:21:47.629011
18904,0,2025-11-03 18:21:48.658967
18905,0,2025-11-03 18:21:49.688938
18906,0,2025-11-03 18:21:50.718909
18907,0,2025-11-03 18:21:51.748859
18908,0,2025-11-03 18:21:52.778827
18909,0,2025-11-03 18:21:53.804588
18910,0,2025-11-03 18:21:54.830342
18911,0,2025-11-03 18:21:55.860287
18912,0,2025-11-03 18:21:56.890234
18913,0,2025-11-03 18:21:57.920187
18914,0,2025-11-03 18:21:58.950139
18915,0,2025-11-03 18:21:59.980090
18916,0,2025-11-03 18:22:01.005879
18917,0,2025-11-03 18:22:04.062906
18918,0,2025-11-03 18:22:05.092785
18919,0,2025-11-03 18:22:06.122655
18920,0,2025-11-03 18:22:07.152587
18921,0,2025-11-03 18:22:08.182540
18922,0,2025-11-03 18:22:09.212508
18923,0,2025-11-03 18:22:10.242484
18924,0,2025-11-03 18:22:11.272524
18925,0,2025-11-03 18:22:12.302486
18926,0,2025-11-03 18:22:13.332462
18927,0,2025-11-03 18:22:14.358295
18928,0,2025-11-03 18:22:15.388251
18929,0,2025-11-03 18:22:16.413970
18930,0,2025-11-03 18:22:17.443962
18931,0,2025-11-03 18:22:18.473935
18932,0,2025-11-03 18:22:19.503904
18933,0,2025-11-03 18:22:20.529639
18934,0,2025-11-03 18:22:21.555374
18935,0,2025-11-03 18:22:22.585339
18936,0,2025-11-03 18:22:23.615298
18937,0,2025-11-03 18:22:24.645247
18938,0,2025-11-03 18:22:25.675202
18939,0,2025-11-03 18:22:26.705146
18940,0,2025-11-03 18:22:27.735121
18941,0,2025-11-03 18:22:28.765063
18942,0,2025-11-03 18:22:29.795026
18943,0,2025-11-03 18:22:30.820748
18944,0,2025-11-03 18:22:31.850734
18945,0,2025-11-03 18:22:32.880694
18946,0,2025-11-03 18:22:33.910643
18947,0,2025-11-03 18:22:34.940588
18948,0,2025-11-03 18:22:35.970705
18949,0,2025-11-03 18:22:37.000693
18950,0,2025-11-03 18:22:38.030673
18951,0,2025-11-03 18:22:39.060618
18952,0,2025-11-03 18:22:40.090588
18953,0,2025-11-03 18:22:41.117268
18954,0,2025-11-03 18:22:42.147263
18955,0,2025-11-03 18:22:43.177270
18956,0,2025-11-03 18:22:44.207203
18957,0,2025-11-03 18:22:45.237185
18958,0,2025-11-03 18:22:46.267166
18959,0,2025-11-03 18:22:47.297138
18960,0,2025-11-03 18:22:48.327105
18961,0,2025-11-03 18:22:49.357076
18962,0,2025-11-03 18:22:50.387026
18963,0,2025-11-03 18:22:51.412752
18964,0,2025-11-03 18:22:52.442726
18965,0,2025-11-03 18:22:53.472680
18966,0,2025-11-03 18:22:54.502645
18967,0,2025-11-03 18:22:55.532610
18968,0,2025-11-03 18:22:56.562571
18969,0,2025-11-03 18:22:57.592543
18970,0,2025-11-03 18:22:58.622456
18971,0,2025-11-03 18:22:59.648175
18972,0,2025-11-03 18:23:00.673911
18973,0,2025-11-03 18:23:01.703895
18974,0,2025-11-03 18:23:02.733870
18975,0,2025-11-03 18:23:03.763864
18976,0,2025-11-03 18:23:04.793777
18977,0,2025-11-03 18:23:05.823742
18978,0,2025-11-03 18:23:06.849469
18979,0,2025-11-03 18:23:07.879428
18980,0,2025-11-03 18:23:08.905153
18981,0,2025-11-03 18:23:09.935120
18982,0,2025-11-03 18:23:10.965079
18983,0,2025-11-03 18:23:11.990820
18984,0,2025-11-03 18:23:13.016538
18985,0,2025-11-03 18:23:14.046475
18986,0,2025-11-03 18:23:15.076426
18987,0,2025-11-03 18:23:16.106385
18988,0,2025-11-03 18:23:17.136388
18989,0,2025-11-03 18:23:18.166345
18990,0,2025-11-03 18:23:19.196463
18991,0,2025-11-03 18:23:20.222195
18992,0,2025-11-03 18:23:21.248278
18993,0,2025-11-03 18:23:22.273991
18994,0,2025-11-03 18:23:23.303945
18995,0,2025-11-03 18:23:24.333889
18996,0,2025-11-03 18:23:25.363860
18997,0,2025-11-03 18:23:26.393801
18998,0,2025-11-03 18:23:27.423740
18999,0,2025-11-03 18:23:28.453684
19000,0,2025-11-03 18:23:29.483636
19001,0,2025-11-03 18:23:30.513587
19002,0,2025-11-03 18:23:31.543556
19003,0,2025-11-03 18:23:32.569281
19004,0,2025-11-03 18:23:33.599231
19005,0,2025-11-03 18:23:34.629183
19006,0,2025-11-03 18:23:35.659158
19007,0,2025-11-03 18:23:36.684870
19008,0,2025-11-03 18:23:37.710609
19009,0,2025-11-03 18:23:38.740563
19010,0,2025-11-03 18:23:39.770513
19011,0,2025-11-03 18:23:40.800467
19012,0,2025-11-03 18:23:41.830419
19013,0,2025-11-03 18:23:42.860366
19014,0,2025-11-03 18:23:43.890312
19015,0,2025-11-03 18:23:44.916021
19016,0,2025-11-03 18:23:45.941744
19017,0,2025-11-03 18:23:46.971701
19018,0,2025-11-03 18:23:48.001681
19019,0,2025-11-03 18:23:49.027402
19020,0,2025-11-03 18:23:50.053148
19021,0,2025-11-03 18:23:51.083096
19022,0,2025-11-03 18:23:52.113054
19023,0,2025-11-03 18:23:53.143037
19024,0,2025-11-03 18:23:54.173012
19025,0,2025-11-03 18:23:55.202986
19026,0,2025-11-03 18:23:56.232943
19027,0,2025-11-03 18:23:57.262909
19028,0,2025-11-03 18:23:58.292866
19029,0,2025-11-03 18:23:59.322822
19030,0,2025-11-03 18:24:00.348551
19031,0,2025-11-03 18:24:01.375067
19032,0,2025-11-03 18:24:02.405031
19033,0,2025-11-03 18:24:03.430751
19034,0,2025-11-03 18:24:04.460712
19035,0,2025-11-03 18:24:05.490714
19036,0,2025-11-03 18:24:06.520685
19037,0,2025-11-03 18:24:07.550642
19038,0,2025-11-03 18:24:08.580593
19039,0,2025-11-03 18:24:09.610558
19040,0,2025-11-03 18:24:10.640504
19041,0,2025-11-03 18:24:11.666219
19042,0,2025-11-03 18:24:12.691945
19043,0,2025-11-03 18:24:13.721901
19044,0,2025-11-03 18:24:14.751850
19045,0,2025-11-03 18:24:15.777557
19046,0,2025-11-03 18:24:16.803295
19047,0,2025-11-03 18:24:17.833273
19048,0,2025-11-03 18:24:18.863227
19049,0,2025-11-03 18:24:19.893183
19050,0,2025-11-03 18:24:20.923135
19051,0,2025-11-03 18:24:21.953078
19052,0,2025-11-03 18:24:22.978800
19053,0,2025-11-03 18:24:24.004541
19054,0,2025-11-03 18:24:25.034487
19055,0,2025-11-03 18:24:26.064499
19056,0,2025-11-03 18:24:27.094441
19057,0,2025-11-03 18:24:28.124395
19058,0,2025-11-03 18:24:29.154337
19059,0,2025-11-03 18:24:30.184293
19060,0,2025-11-03 18:24:31.210005
19061,0,2025-11-03 18:24:32.239986
19062,0,2025-11-03 18:24:33.269935
19063,0,2025-11-03 18:24:34.299895
19064,0,2025-11-03 18:24:35.329848
19065,0,2025-11-03 18:24:36.359806
19066,0,2025-11-03 18:24:37.389813
19067,0,2025-11-03 18:24:38.419780
19068,0,2025-11-03 18:24:39.445510
19069,0,2025-11-03 18:24:40.471225
19070,0,2025-11-03 18:24:41.501827
19071,0,2025-11-03 18:24:42.531773
19072,0,2025-11-03 18:24:43.557484
19073,0,2025-11-03 18:24:44.587440
19074,0,2025-11-03 18:24:45.617407
19075,0,2025-11-03 18:24:46.647378
19076,0,2025-11-03 18:24:47.677325
19077,0,2025-11-03 18:24:48.707267
19078,0,2025-11-03 18:24:49.737236
19079,0,2025-11-03 18:24:50.762946
19080,0,2025-11-03 18:24:51.792883
19081,0,2025-11-03 18:24:52.822826
19082,0,2025-11-03 18:24:53.852800
19083,0,2025-11-03 18:24:54.882770
19084,0,2025-11-03 18:24:55.912721
19085,0,2025-11-03 18:24:56.942666
19086,0,2025-11-03 18:24:57.968391
19087,0,2025-11-03 18:24:58.994155
19088,0,2025-11-03 18:25:00.024115
19089,0,2025-11-03 18:25:01.054790
19090,0,2025-11-03 18:25:02.080464
19091,0,2025-11-03 18:25:03.106101
19092,0,2025-11-03 18:25:04.135956
19093,0,2025-11-03 18:25:05.165849
19094,0,2025-11-03 18:25:06.191604
19095,0,2025-11-03 18:25:07.221565
19096,0,2025-11-03 18:25:08.251536
19097,0,2025-11-03 18:25:09.281511
19098,0,2025-11-03 18:25:10.311483
19099,0,2025-11-03 18:25:11.341448
19100,0,2025-11-03 18:25:12.371405
19101,0,2025-11-03 18:25:13.397166
19102,0,2025-11-03 18:25:14.422923
19103,0,2025-11-03 18:25:15.452879
19104,0,2025-11-03 18:25:16.482840
19105,0,2025-11-03 18:25:17.512788
19106,0,2025-11-03 18:25:18.542765
19107,0,2025-11-03 18:25:19.572709
19108,0,2025-11-03 18:25:20.598469
19109,0,2025-11-03 18:25:21.624305
19110,0,2025-11-03 18:25:22.654277
19111,0,2025-11-03 18:25:23.684234
19112,0,2025-11-03 18:25:24.714191
19113,0,2025-11-03 18:25:25.744143
19114,0,2025-11-03 18:25:26.774095
19115,0,2025-11-03 18:25:27.804038
19116,0,2025-11-03 18:25:28.829774
19117,0,2025-11-03 18:25:29.855557
19118,0,2025-11-03 18:25:30.885514
19119,0,2025-11-03 18:25:31.915465
19120,0,2025-11-03 18:25:32.945420
19121,0,2025-11-03 18:25:33.975460
19122,0,2025-11-03 18:25:35.005415
19123,0,2025-11-03 18:25:36.035381
19124,0,2025-11-03 18:25:37.065356
19125,0,2025-11-03 18:25:38.091114
19126,0,2025-11-03 18:25:39.121071
19127,0,2025-11-03 18:25:40.151019
19128,0,2025-11-03 18:25:41.180941
19129,0,2025-11-03 18:25:42.210904
19130,0,2025-11-03 18:25:43.240869
19131,0,2025-11-03 18:25:44.270812
19132,0,2025-11-03 18:25:45.300735
19133,0,2025-11-03 18:25:46.330731
19134,0,2025-11-03 18:25:47.360683
19135,0,2025-11-03 18:25:48.386420
19136,0,2025-11-03 18:25:49.416343
19137,0,2025-11-03 18:25:50.446303
19138,0,2025-11-03 18:25:51.476224
19139,0,2025-11-03 18:25:52.506165
19140,0,2025-11-03 18:25:53.531876
19141,0,2025-11-03 18:25:54.557623
19142,0,2025-11-03 18:25:55.587578
19143,0,2025-11-03 18:25:56.617542
19144,0,2025-11-03 18:25:57.647475
19145,0,2025-11-03 18:25:58.677421
19146,0,2025-11-03 18:25:59.703163
19147,0,2025-11-03 18:26:00.728899
19148,0,2025-11-03 18:26:01.759188
19149,0,2025-11-03 18:26:02.789165
19150,0,2025-11-03 18:26:03.819127
19151,0,2025-11-03 18:26:04.849086
19152,0,2025-11-03 18:26:05.879078
19153,0,2025-11-03 18:26:06.909048
19154,0,2025-11-03 18:26:07.939062
19155,0,2025-11-03 18:26:08.969063
19156,0,2025-11-03 18:26:09.999050
19157,0,2025-11-03 18:26:11.029008
19158,0,2025-11-03 18:26:12.054729
19159,0,2025-11-03 18:26:13.084670
19160,0,2025-11-03 18:26:14.110401
19161,0,2025-11-03 18:26:15.140363
19162,0,2025-11-03 18:26:16.170343
19163,0,2025-11-03 18:26:17.200294
19164,0,2025-11-03 18:26:18.230251
19165,0,2025-11-03 18:26:19.260201
19166,0,2025-11-03 18:26:20.290165
19167,0,2025-11-03 18:26:21.320118
19168,0,2025-11-03 18:26:22.350130
19169,0,2025-11-03 18:26:23.375856
19170,0,2025-11-03 18:26:24.405855
19171,0,2025-11-03 18:26:25.435808
19172,0,2025-11-03 18:26:26.465761
19173,0,2025-11-03 18:26:27.491479
19174,0,2025-11-03 18:26:28.517224
19175,0,2025-11-03 18:26:29.547179
19176,0,2025-11-03 18:26:30.577136
19177,0,2025-11-03 18:26:31.607110
19178,0,2025-11-03 18:26:32.637073
19179,0,2025-11-03 18:26:33.667016
19180,0,2025-11-03 18:26:34.692735
19181,0,2025-11-03 18:26:35.718476
19182,0,2025-11-03 18:26:36.748429
19183,0,2025-11-03 18:26:37.778381
19184,0,2025-11-03 18:26:38.808361
19185,0,2025-11-03 18:26:39.834076
19186,0,2025-11-03 18:26:40.864018
19187,0,2025-11-03 18:26:41.894081
19188,0,2025-11-03 18:26:42.919798
19189,0,2025-11-03 18:26:43.949764
19190,0,2025-11-03 18:26:44.979750
19191,0,2025-11-03 18:26:46.009776
19192,0,2025-11-03 18:26:47.039742
19193,0,2025-11-03 18:26:48.069687
19194,0,2025-11-03 18:26:49.099634
19195,0,2025-11-03 18:26:50.129585
19196,0,2025-11-03 18:26:51.159554
19197,0,2025-11-03 18:26:52.185267
19198,0,2025-11-03 18:26:53.215215
19199,0,2025-11-03 18:26:54.245198
19200,0,2025-11-03 18:26:55.275160
19201,0,2025-11-03 18:26:56.305123
19202,0,2025-11-03 18:26:57.335107
19203,0,2025-11-03 18:26:58.360891
19204,0,2025-11-03 18:26:59.390860
19205,0,2025-11-03 18:27:00.416596
19206,0,2025-11-03 18:27:04.475564
19207,0,2025-11-03 18:27:05.505412
19208,0,2025-11-03 18:27:06.535367
19209,0,2025-11-03 18:27:07.565338
19210,0,2025-11-03 18:27:08.595275
19211,0,2025-11-03 18:27:09.621004
19212,0,2025-11-03 18:27:10.650958
19213,0,2025-11-03 18:27:11.680911
19214,0,2025-11-03 18:27:12.710863
19215,0,2025-11-03 18:27:13.740770
19216,0,2025-11-03 18:27:14.770739
19217,0,2025-11-03 18:27:15.796446
19218,0,2025-11-03 18:27:16.826366
19219,0,2025-11-03 18:27:17.856319
19220,0,2025-11-03 18:27:18.886280
19221,0,2025-11-03 18:27:19.916206
19222,0,2025-11-03 18:27:20.946120
19223,0,2025-11-03 18:27:21.976044
19224,0,2025-11-03 18:27:23.006012
19225,0,2025-11-03 18:27:24.035965
19226,0,2025-11-03 18:27:25.065921
19227,0,2025-11-03 18:27:26.095898
19228,0,2025-11-03 18:27:27.125829
19229,0,2025-11-03 18:27:28.155774
19230,0,2025-11-03 18:27:29.185723
19231,0,2025-11-03 18:27:30.215683
19232,0,2025-11-03 18:27:31.241391
19233,0,2025-11-03 18:27:32.267087
19234,0,2025-11-03 18:27:33.297038
19235,0,2025-11-03 18:27:34.326985
19236,0,2025-11-03 18:27:35.356966
19237,0,2025-11-03 18:27:36.386901
19238,0,2025-11-03 18:27:37.416863
19239,0,2025-11-03 18:27:38.446834
19240,0,2025-11-03 18:27:39.476805
19241,0,2025-11-03 18:27:40.506751
19242,0,2025-11-03 18:27:41.536688
19243,0,2025-11-03 18:27:42.566651
19244,0,2025-11-03 18:27:43.596685
19245,0,2025-11-03 18:27:44.626548
19246,0,2025-11-03 18:27:45.656396
19247,0,2025-11-03 18:27:46.682022
19248,0,2025-11-03 18:27:47.711871
19249,0,2025-11-03 18:27:48.741714
19250,0,2025-11-03 18:27:49.771628
19251,0,2025-11-03 18:27:50.801575
19252,0,2025-11-03 18:27:51.827287
19253,0,2025-11-03 18:27:52.857239
19254,0,2025-11-03 18:27:53.887192
19255,0,2025-11-03 18:27:54.917154
19256,0,2025-11-03 18:27:55.947098
19257,0,2025-11-03 18:27:56.977044
19258,0,2025-11-03 18:27:58.006993
19259,0,2025-11-03 18:27:59.036974
19260,0,2025-11-03 18:28:00.062694
19261,0,2025-11-03 18:28:01.088413
19262,0,2025-11-03 18:28:02.118387
19263,0,2025-11-03 18:28:03.148358
19264,0,2025-11-03 18:28:04.178308
19265,0,2025-11-03 18:28:05.208258
19266,0,2025-11-03 18:28:06.233988
19267,0,2025-11-03 18:28:07.263939
19268,0,2025-11-03 18:28:08.293886
19269,0,2025-11-03 18:28:09.323838
19270,0,2025-11-03 18:28:10.353796
19271,0,2025-11-03 18:28:11.383797
19272,0,2025-11-03 18:28:12.413764
19273,0,2025-11-03 18:28:13.443748
19274,0,2025-11-03 18:28:14.473719
19275,0,2025-11-03 18:28:15.503690
19276,0,2025-11-03 18:28:16.529423
19277,0,2025-11-03 18:28:17.559399
19278,0,2025-11-03 18:28:18.589376
19279,0,2025-11-03 18:28:19.619333
19280,0,2025-11-03 18:28:20.649280
19281,0,2025-11-03 18:28:21.679235
19282,0,2025-11-03 18:28:22.709187
19283,0,2025-11-03 18:28:23.734918
19284,0,2025-11-03 18:28:24.760639
19285,0,2025-11-03 18:28:25.790577
19286,0,2025-11-03 18:28:26.820532
19287,0,2025-11-03 18:28:27.850488
19288,0,2025-11-03 18:28:28.876203
19289,0,2025-11-03 18:28:29.901932
19290,0,2025-11-03 18:28:30.931886
19291,0,2025-11-03 18:28:31.961838
19292,0,2025-11-03 18:28:32.991792
19293,0,2025-11-03 18:28:34.021740
19294,0,2025-11-03 18:28:35.051727
19295,0,2025-11-03 18:28:36.081705
19296,0,2025-11-03 18:28:37.107427
19297,0,2025-11-03 18:28:38.133148
19298,0,2025-11-03 18:28:39.163128
19299,0,2025-11-03 18:28:40.193119
19300,0,2025-11-03 18:28:41.223085
19301,0,2025-11-03 18:28:42.248809
19302,0,2025-11-03 18:28:43.274571
19303,0,2025-11-03 18:28:44.304511
19304,0,2025-11-03 18:28:45.334461
19305,0,2025-11-03 18:28:46.364428
19306,0,2025-11-03 18:28:47.394403
19307,0,2025-11-03 18:28:48.424402
19308,0,2025-11-03 18:28:49.454374
19309,0,2025-11-03 18:28:50.484343
19310,0,2025-11-03 18:28:51.510071
19311,0,2025-11-03 18:28:52.535804
19312,0,2025-11-03 18:28:53.565766
19313,0,2025-11-03 18:28:54.595730
19314,0,2025-11-03 18:28:55.621477
19315,0,2025-11-03 18:28:56.647222
19316,0,2025-11-03 18:28:57.677192
19317,0,2025-11-03 18:28:58.707154
19318,0,2025-11-03 18:28:59.737097
19319,0,2025-11-03 18:29:00.767028
19320,0,2025-11-03 18:29:01.797006
19321,0,2025-11-03 18:29:02.822761
19322,0,2025-11-03 18:29:03.848466
19323,0,2025-11-03 18:29:04.878397
19324,0,2025-11-03 18:29:05.908332
19325,0,2025-11-03 18:29:06.938306
19326,0,2025-11-03 18:29:07.964060
19327,0,2025-11-03 18:29:08.989782
19328,0,2025-11-03 18:29:10.019730
19329,0,2025-11-03 18:29:11.049695
19330,0,2025-11-03 18:29:12.079630
19331,0,2025-11-03 18:29:13.109588
19332,0,2025-11-03 18:29:14.135330
19333,0,2025-11-03 18:29:15.161078
19334,0,2025-11-03 18:29:16.191027
19335,0,2025-11-03 18:29:17.221010
19336,0,2025-11-03 18:29:18.250957
19337,0,2025-11-03 18:29:19.280911
19338,0,2025-11-03 18:29:20.310876
19339,0,2025-11-03 18:29:21.340841
19340,0,2025-11-03 18:29:22.366589
19341,0,2025-11-03 18:29:23.392314
19342,0,2025-11-03 18:29:24.422235
19343,0,2025-11-03 18:29:25.452209
19344,0,2025-11-03 18:29:26.482210
19345,0,2025-11-03 18:29:27.512164
19346,0,2025-11-03 18:29:28.537905
19347,0,2025-11-03 18:29:29.563639
19348,0,2025-11-03 18:29:30.593624
19349,0,2025-11-03 18:29:31.623569
19350,0,2025-11-03 18:29:32.649296
19351,0,2025-11-03 18:29:33.675020
19352,0,2025-11-03 18:29:34.705014
19353,0,2025-11-03 18:29:35.734966
19354,0,2025-11-03 18:29:36.764912
19355,0,2025-11-03 18:29:37.794966
19356,0,2025-11-03 18:29:38.824927
19357,0,2025-11-03 18:29:39.854877
19358,0,2025-11-03 18:29:40.880611
19359,0,2025-11-03 18:29:41.906346
19360,0,2025-11-03 18:29:42.936303
19361,0,2025-11-03 18:29:43.966250
19362,0,2025-11-03 18:29:44.996220
19363,0,2025-11-03 18:29:46.026186
19364,0,2025-11-03 18:29:47.056234
19365,0,2025-11-03 18:29:48.081979
19366,0,2025-11-03 18:29:49.107723
19367,0,2025-11-03 18:29:50.137679
19368,0,2025-11-03 18:29:51.167639
19369,0,2025-11-03 18:29:52.197586
19370,0,2025-11-03 18:29:53.227542
19371,0,2025-11-03 18:29:54.257510
19372,0,2025-11-03 18:29:55.287492
19373,0,2025-11-03 18:29:56.317466
19374,0,2025-11-03 18:29:57.347445
19375,0,2025-11-03 18:29:58.377445
19376,0,2025-11-03 18:29:59.407430
19377,0,2025-11-03 18:30:00.437391
19378,0,2025-11-03 18:30:01.468017
19379,0,2025-11-03 18:30:02.493752
19380,0,2025-11-03 18:30:03.519432
19381,0,2025-11-03 18:30:04.549309
19382,0,2025-11-03 18:30:05.579193
19383,0,2025-11-03 18:30:06.609166
19384,0,2025-11-03 18:30:07.639159
19385,0,2025-11-03 18:30:08.669132
19386,0,2025-11-03 18:30:09.694869
19387,0,2025-11-03 18:30:10.720644
19388,0,2025-11-03 18:30:11.750660
19389,0,2025-11-03 18:30:12.780635
19390,0,2025-11-03 18:30:13.810592
19391,0,2025-11-03 18:30:14.840547
19392,0,2025-11-03 18:30:15.870494
19393,0,2025-11-03 18:30:16.900443
19394,0,2025-11-03 18:30:17.930392
19395,0,2025-11-03 18:30:18.956158
19396,0,2025-11-03 18:30:19.986122
19397,0,2025-11-03 18:30:21.016084
19398,0,2025-11-03 18:30:22.046061
19399,0,2025-11-03 18:30:23.076086
19400,0,2025-11-03 18:30:24.106031
19401,0,2025-11-03 18:30:25.131756
19402,0,2025-11-03 18:30:26.157503
19403,0,2025-11-03 18:30:27.187485
19404,0,2025-11-03 18:30:28.217512
19405,0,2025-11-03 18:30:29.247469
19406,0,2025-11-03 18:30:30.277419
19407,0,2025-11-03 18:30:31.307380
19408,0,2025-11-03 18:30:32.337337
19409,0,2025-11-03 18:30:33.367340
19410,0,2025-11-03 18:30:34.397283
19411,0,2025-11-03 18:30:35.427234
19412,0,2025-11-03 18:30:36.452970
19413,0,2025-11-03 18:30:37.482917
19414,0,2025-11-03 18:30:38.512891
19415,0,2025-11-03 18:30:39.542863
19416,0,2025-11-03 18:30:40.572833
19417,0,2025-11-03 18:30:41.602794
19418,0,2025-11-03 18:30:42.632745
19419,0,2025-11-03 18:30:43.658490
19420,0,2025-11-03 18:30:44.688441
19421,0,2025-11-03 18:30:45.718383
19422,0,2025-11-03 18:30:46.748328
19423,0,2025-11-03 18:30:47.778311
19424,0,2025-11-03 18:30:48.808265
19425,0,2025-11-03 18:30:49.833985
19426,0,2025-11-03 18:30:50.859719
19427,0,2025-11-03 18:30:51.889670
19428,0,2025-11-03 18:30:52.919621
19429,0,2025-11-03 18:30:53.949570
19430,0,2025-11-03 18:30:54.979521
19431,0,2025-11-03 18:30:56.005270
19432,0,2025-11-03 18:30:57.035218
19433,0,2025-11-03 18:30:58.065189
19434,0,2025-11-03 18:30:59.095154
19435,0,2025-11-03 18:31:00.125140
19436,0,2025-11-03 18:31:01.155086
19437,0,2025-11-03 18:31:02.185065
19438,0,2025-11-03 18:31:03.215064
19439,0,2025-11-03 18:31:04.245100
19440,0,2025-11-03 18:31:05.275051
19441,0,2025-11-03 18:31:06.305012
19442,0,2025-11-03 18:31:07.330744
19443,0,2025-11-03 18:31:08.360709
19444,0,2025-11-03 18:31:09.390684
19445,0,2025-11-03 18:31:10.420633
19446,0,2025-11-03 18:31:11.450608
19447,0,2025-11-03 18:31:12.480576
19448,0,2025-11-03 18:31:13.510545
19449,0,2025-11-03 18:31:14.540488
19450,0,2025-11-03 18:31:15.566266
19451,0,2025-11-03 18:31:16.596255
19452,0,2025-11-03 18:31:17.626243
19453,0,2025-11-03 18:31:18.656201
19454,0,2025-11-03 18:31:19.686159
19455,0,2025-11-03 18:31:20.716107
19456,0,2025-11-03 18:31:21.746062
19457,0,2025-11-03 18:31:22.776012
19458,0,2025-11-03 18:31:23.805986
19459,0,2025-11-03 18:31:24.835930
19460,0,2025-11-03 18:31:25.861656
19461,0,2025-11-03 18:31:26.887396
19462,0,2025-11-03 18:31:27.917348
19463,0,2025-11-03 18:31:28.947294
19464,0,2025-11-03 18:31:29.977238
19465,0,2025-11-03 18:31:31.002996
19466,0,2025-11-03 18:31:32.028739
19467,0,2025-11-03 18:31:33.058717
19468,0,2025-11-03 18:31:34.088671
19469,0,2025-11-03 18:31:35.118637
19470,0,2025-11-03 18:31:36.148577
19471,0,2025-11-03 18:31:37.174294
19472,0,2025-11-03 18:31:38.204237
19473,0,2025-11-03 18:31:39.234235
19474,0,2025-11-03 18:31:40.260010
19475,0,2025-11-03 18:31:41.289958
19476,0,2025-11-03 18:31:42.319904
19477,0,2025-11-03 18:31:43.345635
19478,0,2025-11-03 18:31:44.375594
19479,0,2025-11-03 18:31:45.405544
19480,0,2025-11-03 18:31:46.435521
19481,0,2025-11-03 18:31:47.465479
19482,0,2025-11-03 18:31:48.495432
19483,0,2025-11-03 18:31:49.525376
19484,0,2025-11-03 18:31:50.555311
19485,0,2025-11-03 18:31:51.585284
19486,0,2025-11-03 18:31:52.611004
19487,0,2025-11-03 18:31:53.640993
19488,0,2025-11-03 18:31:54.670949
19489,0,2025-11-03 18:31:55.700906
19490,0,2025-11-03 18:31:56.730854
19491,0,2025-11-03 18:31:57.760843
19492,0,2025-11-03 18:31:58.790798
19493,0,2025-11-03 18:31:59.820747
19494,0,2025-11-03 18:32:00.850743
19495,0,2025-11-03 18:32:04.888657
19496,0,2025-11-03 18:32:05.918618
19497,0,2025-11-03 18:32:06.948812
19498,0,2025-11-03 18:32:07.978796
19499,0,2025-11-03 18:32:09.004515
19500,0,2025-11-03 18:32:10.034457
19501,0,2025-11-03 18:32:11.064462
19502,0,2025-11-03 18:32:12.094389
19503,0,2025-11-03 18:32:13.124361
19504,0,2025-11-03 18:32:14.154335
19505,0,2025-11-03 18:32:15.184317
19506,0,2025-11-03 18:32:16.214283
19507,0,2025-11-03 18:32:17.244232
19508,0,2025-11-03 18:32:18.274186
19509,0,2025-11-03 18:32:19.304148
19510,0,2025-11-03 18:32:20.334099
19511,0,2025-11-03 18:32:21.364061
